0,1,2,3,4,word,summary
153816.17558009535,35.54602170681121,0.006014657121623954,-0.00032293665765574726,-0.0004951698243704401,summaryOfAllWords,140010.43843567552
1079.927321705613,-495.52899750038813,-0.1970757215369308,-0.3550375032835744,-0.45371181094301183,Hochwasserschutz,1205.107211459794
79.79372520771268,-40.512329045063574,0.20381761851814095,-0.084947893498555,0.1619692569440377,Mehr,106.33169519327579
10.05266169854566,-8.791678750846003,-0.2897596331463972,-0.21259958625167555,-0.08488480007004129,hochwasser+schutz mehr,29.715713748809733
42.60579535935214,-23.594656278104218,-0.2101950308500298,-0.24227172564848154,-0.08410810027308696,Platz,65.47652056619087
39.76211847354847,-22.304770588355044,-0.21838936099438538,-0.26447526816600736,-0.08984859626097731,mehr platz,62.35397891783315
35.136138551746654,-20.18729483417734,-0.0580398721512914,-0.2496737014430952,-0.050226902747965874,Elbe,57.26642192211088
-2.9008632201454514,-2.8906690985271406,-0.16448341083847495,-0.26281586132709167,-0.08484313392448112,platz elbe,15.481420622480323
2.1621628420297725,-5.197431681146464,-0.08663833292252555,-0.31350515198487733,-0.08346165865213429,Nordsachsen,21.045190028388113
-3.655357151047623,-2.547226901664723,-0.1472204506793684,-0.2700540502341185,-0.08482927852803389,elbe norden+s+achse+n,14.65243987780612
-7.993070820355705,-0.568816539848171,-0.16738323585098788,-0.1765836749963965,-0.12331960507562202,Dresden,9.884857350077265
-10.76119950108084,0.6896557084456627,-0.08942282544376239,-0.2575189467524772,-0.08450770825836444,norden+s+achse+n dresden,6.844090505075619
356.9703071071411,-166.5891780064686,0.039469881322541936,-0.08999166480027851,-0.043272563265046915,Die,410.8349700296567
-8.114107072396028,-0.5147596856915571,-0.162627202402036,-0.21335922455303374,-0.10330425796867855,dresden der,9.752299201256028
11.733413867068837,-9.543521756076732,-0.15682552012086137,-0.23740082826055958,-0.06191838203456616,der elbe,31.556934363660496
13.1548456549071,-10.180349017359989,0.045508846076777215,-0.16923922272543296,0.02305485582105765,Gemeinde,33.114460026979344
-8.514353426571276,-0.34090492484984347,-0.016000052760681484,-0.31742615011549075,-0.08389764503581401,elbe gemeinde,9.31601044484687
-6.750600171682738,-1.1587509930179958,0.08185311215775018,-0.3781164323295223,-0.08173437856954836,Arzberg,11.260121149344139
-8.66555127499241,-0.2751464843535767,0.012650219299521509,-0.33100826279192797,-0.08336243855503118,gemeinde arzberg,9.15115936194134
-0.46345330111512695,-4.0071036606639225,0.13642870475299151,-0.2743101738361803,0.000528224975858145,Landkreis,18.162342592886283
-8.775822801800565,-0.22941341968822826,0.046544064785711714,-0.34744702074916856,-0.08265774523372739,arzberg land+kreis,9.031854059819514
-7.756446732367113,-0.6844569637113467,-0.03736925411936919,-0.31133361485081856,-0.0842053753946029,land+kreis norden+s+achse+n,10.148142906621736
-7.145255129049536,-0.9880894775328275,0.1291883812892893,-0.4001380982415722,-0.08061968569410634,Fall,10.830230232070068
-8.712603884569921,-0.2970378268902323,0.226487434618943,-0.4382071724333284,-0.07774908479475591,norden+s+achse+n fall,9.11742973163637
7.128043461852773,-8.174724275848153,1.346554842352047,-0.7959432435972081,0.04621244303801528,Überflutung,26.7983557032653
-7.747608553177983,-0.8521159561594955,0.517127669790334,-0.586582050355338,-0.06579829749513315,fall überflutung,10.225701764398405
101.08110430456892,-50.18301395589804,0.13447799938849123,-0.07872604840313346,0.020311731386748758,mehr,129.712802580007
-9.044255809552059,-0.14968250506484582,0.24092881416702921,-0.44241034456297146,-0.07719671846571749,überflutung mehr,8.754531758377949
31.070522087714306,-18.336275362236933,-0.15686570113139783,-0.20247434299828285,-0.04443682295902379,bekommen,52.79924499177612
16.408487194627728,-11.67809454073575,-0.16889451169982184,-0.28211344904032,-0.0849650196825616,platz bekomm+en,36.696271332221244
-9.675317031639846,0.16655486160098265,0.12951454045669397,-0.3810400258516248,-0.0804365319008057,Dafür,8.049147856486934
26.47732480705181,-16.234639599206975,-0.09144821976405787,-0.06143568497625997,0.028863803721522842,etwa,47.74805027497955
-9.950298296223014,0.29873328630449736,0.09590896363414825,-0.361270749306324,-0.08121800632246035,dafür etwa,7.744110460786489
53.16543667910446,-28.37514332376151,-0.006355624447663594,-0.019501745582260244,0.051795703216398446,zwei,77.067783669757
-8.574800714819254,-0.3162653766369341,0.10878783131963307,-0.2998203089303205,-0.043163224108431805,etwa zwei,9.25078320331577
182.5196100260518,-87.224280422988,0.05631708674547797,-0.019418504594252078,0.007824413107981824,Kopiere,219.17945399229663
-12.237329838119935,1.3463700522541546,0.09520492168836964,-0.320224885413383,-0.07782717453223718,zwei kopier+e,5.2285497755094585
187.6308032108119,-89.54950469489806,0.05734435569612488,-0.019173623364381116,0.002938856558270149,aktuellen,224.79469909398284
174.00393145928516,-83.3502859779381,0.0637457836504726,-0.01674169778626224,0.005645669293701257,kopier+e aktuell+en,209.82399673508849
172.7035787876932,-82.758852194344,0.07084811436855286,-0.012575810567118033,0.0013956510280738153,Link,208.39546398084698
172.7035787876932,-82.758852194344,0.07084811436855286,-0.012575810567118033,0.0013956510280738153,aktuell+en link,208.39546398084698
